16
955 1944
18 744 88
178 295 867
221 565 441
215 121 293
715 622 921
115 833 27
208 301 983
830 507 384
185 216 975
639 557 382
510 443 807
76 655 156
627 725 687
563 758 692
17 34 308
590 664 899
23 168 822
242 43 893
334 497 293
649 85 192
698 104 460
274 798 839
540 363 873
621 752 702
684 473 122
555 650 62
611 299 664
603 264 91
762 145 611
197 97 482
72 70 51
714 98 625
336 424 89
655 644 242
539 659 572
461 581 150
475 225 65
441 754 221
90 15 357
225 457 356
441 737 728
557 194 905
809 705 116
671 304 883
47 494 929
629 3 71
699 285 897
199 842 696
316 753 287
157 206 550
164 401 47
465 380 496
421 345 575
334 263 942
793 414 226
628 363 721
402 187 402
33 251 180
413 14 805
146 613 800
274 128 973
548 819 417
365 500 80
95 601 317
179 788 167
10 231 945
219 604 569
469 628 451
703 246 33
842 552 53
628 422 473
132 270 939
130 578 631
548 164 23
38 106 896
775 402 5
93 17 653
538 539 777
814 843 661
827 247 662
638 547 576
366 400 64
773 421 366
505 632 940
781 410 457
4 640 93
382 363 189
288 197 304
135 88 407
764 541 561
783 418 626
753 489 51
587 601 390
13 312 586
163 525 24
326 317 476
612 400 882
741 795 646
792 700 991
757 128 934
8 536 314
198 614 623
738 238 938
806 240 824
245 850 890
640 512 776
679 711 845
710 698 770
684 787 396
811 421 674
60 820 519
623 120 73
746 809 573
43 86 920
229 198 523
177 287 426
668 632 563
154 7 43
451 590 142
456 345 150
733 518 601
386 554 331
765 360 176
473 609 65
238 719 194
612 569 525
529 122 920
520 147 644
167 325 423
177 602 815
833 112 466
78 448 602
755 568 408
755 699 988
527 623 99
80 316 332
568 366 171
645 574 476
97 157 574
385 98 568
821 116 140
603 789 14
60 648 999
360 533 479
644 608 90
250 61 988
665 425 212
838 786 620
355 260 220
259 758 847
602 662 910
713 122 528
235 400 245
376 354 85
373 777 134
750 579 130
676 254 860
524 412 347
602 159 465
538 514 525
148 209 167
418 687 47
85 364 812
136 19 489
274 641 321
387 746 300
566 3 179
382 617 808
20 158 485
648 278 117
558 678 769
365 80 407
823 530 335
611 338 112
425 457 953
546 506 370
677 570 472
476 631 199
657 793 848
362 543 855
674 583 346
396 540 29
487 715 757
322 816 828
592 278 344
538 33 828
838 654 552
507 387 492
291 163 158
798 304 807
613 756 777
13 579 68
529 176 942
589 578 754
293 840 781
695 344 396
522 330 943
692 149 571
849 188 637
445 17 221
197 670 916
159 687 10
355 681 271
106 836 305
364 792 929
307 775 92
755 22 614
16 438 997
264 786 613
677 496 239
615 457 854
246 73 681
516 392 554
65 234 77
416 695 140
738 681 725
29 520 408
109 370 224
326 241 770
622 787 251
523 683 209
497 841 863
278 662 39
85 640 923
227 593 596
772 232 814
184 763 507
20 546 109
761 164 390
575 259 226
511 735 789
668 47 547
688 478 920
12 331 443
208 167 380
156 754 963
156 481 224
400 237 783
495 795 202
387 354 207
747 748 534
87 565 621
89 59 285
198 138 110
638 173 451
352 181 9
176 517 454
263 137 556
376 760 890
684 323 666
339 258 27
74 466 98
358 619 749
378 258 879
457 300 829
218 231 936
636 453 670
247 370 44
621 803 219
159 197 430
277 666 801
611 799 218
312 225 718
275 688 21
631 685 477
125 616 351
90 399 118
226 703 259
483 524 886
733 708 805
130 358 894
821 743 143
345 843 982
170 724 382
103 381 667
14 805 797
214 555 928
408 90 394
834 562 113
355 591 146
115 580 433
822 99 203
747 524 581
698 21 799
565 261 494
193 322 45
838 642 893
372 550 576
2 109 361
81 625 325
424 16 988
802 562 513
669 72 194
157 658 359
603 291 519
157 56 645
145 392 532
675 461 715
111 843 545
616 441 168
671 265 524
530 532 524
444 232 581
273 351 91
15 34 863
474 816 576
433 274 857
561 415 796
799 707 49
329 365 298
183 812 156
774 514 470
115 52 620
121 64 150
197 527 174
675 292 787
748 255 983
526 169 507
212 20 865
110 802 771
423 375 849
104 372 128
54 319 745
336 87 233
709 736 489
726 35 268
69 8 9
655 743 591
159 336 375
64 422 243
522 461 638
411 547 234
64 353 882
405 428 956
580 312 344
559 221 241
250 253 278
717 348 993
303 696 551
454 120 178
249 46 660
37 542 167
187 17 362
402 524 910
193 430 915
517 85 765
54 772 661
489 445 208
58 593 930
57 399 192
19 716 662
838 219 176
174 694 365
402 691 633
514 300 845
352 373 693
180 460 711
355 849 771
705 59 343
254 523 140
445 651 665
473 302 61
695 834 821
145 309 932
95 336 235
274 219 262
69 363 461
849 335 538
461 322 299
194 703 849
147 761 451
607 328 311
31 496 901
590 181 236
668 419 394
63 154 373
268 379 168
797 201 118
51 646 681
841 694 830
354 431 487
800 788 837
274 606 147
824 417 707
682 39 388
126 279 243
466 758 898
83 706 67
56 679 699
596 197 754
133 385 252
683 660 588
47 460 799
428 613 811
820 313 33
403 657 443
390 167 140
68 405 286
190 359 920
371 190 975
656 310 448
487 475 620
569 454 353
461 583 174
825 137 784
554 404 945
447 107 122
518 640 839
573 634 69
342 842 447
191 725 648
846 481 524
357 154 365
757 334 816
598 664 837
379 481 726
290 268 233
197 278 43
318 566 728
597 782 575
401 232 54
333 625 283
94 656 168
641 385 711
347 497 771
136 80 756
357 661 312
683 134 825
553 463 787
242 810 940
552 819 564
492 817 773
60 489 804
846 237 718
481 611 667
813 194 253
376 143 502
555 795 530
547 646 944
267 175 8
66 243 521
312 212 2
326 391 42
848 170 767
608 802 808
470 253 431
170 829 820
425 723 531
687 625 783
73 478 710
396 335 736
337 124 819
742 263 247
685 790 261
372 791 918
411 558 669
413 627 734
347 419 750
348 295 20
813 95 618
81 583 33
369 201 576
120 839 46
491 435 301
51 429 720
734 310 721
69 468 784
737 339 864
477 752 34
511 683 444
356 224 11
413 690 43
155 400 221
545 182 630
90 82 338
450 32 981
560 411 860
68 461 187
165 164 67
68 778 665
74 459 274
725 212 471
57 347 587
605 14 169
16 38 576
301 11 105
361 307 801
82 75 550
685 12 673
465 548 833
445 111 803
234 559 203
128 691 675
268 648 685
750 807 443
448 566 491
478 196 237
574 292 807
353 216 965
776 730 807
299 610 39
426 765 13
286 593 919
579 326 108
461 207 766
810 707 3
649 730 301
531 643 88
114 567 803
199 585 465
349 17 904
569 697 666
662 215 628
329 530 452
361 524 76
351 681 116
358 842 161
294 622 67
666 27 73
110 72 376
278 309 968
601 122 765
850 305 462
167 369 621
510 144 170
455 327 676
592 550 62
377 149 260
551 417 388
786 54 177
345 731 815
569 411 514
253 770 923
125 19 126
86 721 560
405 763 176
788 508 910
543 30 509
278 116 488
272 452 723
449 756 407
804 317 656
460 69 133
527 398 723
253 784 907
549 431 182
733 723 396
833 491 629
640 837 547
344 83 473
249 297 848
593 428 289
27 640 285
684 625 36
768 592 716
223 460 669
394 797 473
334 686 97
614 81 882
371 88 663
513 27 909
549 608 808
34 634 482
820 220 165
430 98 278
183 175 305
753 236 667
32 135 298
751 842 50
325 365 883
558 760 216
834 425 361
193 480 734
608 394 465
491 495 722
267 486 544
595 239 759
779 255 46
367 459 207
374 318 326
297 598 117
607 426 673
314 21 804
541 752 506
323 78 421
813 457 263
47 467 656
461 421 640
570 460 931
760 773 198
618 444 163
682 521 317
726 544 388
606 32 542
597 265 199
155 686 173
676 572 399
735 268 176
633 557 911
120 5 755
3 250 292
816 282 43
708 790 760
826 146 511
448 649 503
430 100 118
269 390 825
748 505 263
325 662 678
519 31 419
810 811 811
606 491 315
278 17 914
82 738 608
413 579 322
403 668 477
81 456 295
192 659 587
56 466 323
347 84 818
614 223 942
31 413 870
51 323 647
815 547 504
591 630 966
418 390 856
83 183 654
117 295 845
226 477 449
336 531 397
338 659 541
438 462 171
318 578 944
258 678 277
449 96 747
671 679 745
39 385 399
151 265 378
24 292 612
817 176 671
584 775 352
558 109 302
182 295 803
555 607 135
408 670 698
332 399 588
563 335 316
412 270 425
485 271 5
468 512 581
357 563 972
216 97 445
57 29 743
724 589 527
436 205 907
275 840 101
81 78 294
288 304 690
282 374 471
111 125 753
142 263 38
427 414 549
31 507 453
398 201 871
70 431 16
511 484 706
296 385 90
436 177 539
126 779 300
745 629 572
420 278 753
703 541 836
719 443 642
125 608 138
592 614 124
449 670 809
493 356 912
61 465 483
837 415 836
155 103 506
757 89 658
599 746 312
383 89 556
634 599 380
62 112 226
762 167 750
343 98 273
17 232 951
721 164 166
261 391 96
96 621 368
661 157 980
645 29 453
595 772 702
67 470 23
830 148 442
501 334 37
580 26 522
589 539 278
354 384 246
118 142 145
558 723 809
251 82 554
818 777 305
82 224 405
501 428 206
230 673 557
146 479 195
191 141 742
441 154 905
18 130 630
1 350 550
841 325 461
733 353 688
627 210 422
646 753 457
315 579 403
752 117 243
274 449 488
515 104 221
47 64 183
128 706 17
499 501 188
115 663 467
460 326 260
250 790 475
668 302 202
232 49 336
261 448 113
95 453 867
96 648 302
561 765 570
73 804 540
177 832 639
120 91 273
264 503 554
433 491 693
476 506 29
805 314 506
183 455 711
748 582 156
588 774 645
254 274 620
512 736 902
220 214 735
315 25 254
425 10 304
160 729 39
86 532 737
617 492 77
462 250 892
380 392 993
699 793 4
665 14 40
155 172 319
822 697 763
718 20 986
682 763 113
611 679 40
563 188 230
525 244 354
222 167 953
775 350 107
249 722 977
12 787 332
541 154 574
330 120 202
804 147 645
847 262 253
722 188 620
741 630 869
445 717 715
451 288 365
14 565 701
55 119 966
244 817 98
585 243 923
22 616 512
465 423 715
424 604 463
580 59 843
839 47 13
290 390 609
472 324 180
664 34 783
319 336 187
712 495 503
338 409 832
438 188 360
49 205 945
44 128 874
213 674 827
299 423 306
832 168 217
99 265 21
429 356 323
65 378 613
396 119 368
200 831 191
389 567 287
812 711 518
644 734 597
71 636 815
813 825 366
647 646 522
117 41 650
107 189 402
782 827 334
306 61 431
745 46 600
173 180 633
590 430 863
69 688 415
558 249 938
132 189 576
599 82 233
309 714 255
848 252 243
815 747 646
133 153 950
272 585 539
545 100 77
288 111 60
439 424 95
777 564 751
347 318 632
559 475 174
665 402 343
476 30 68
392 225 755
244 698 469
225 269 545
825 840 69
822 828 315
819 693 64
748 157 456
500 677 155
402 25 628
665 454 804
839 755 305
327 772 37
289 381 431
168 502 286
652 276 625
425 93 9
617 392 392
716 66 215
594 452 150
236 468 833
96 767 806
323 227 82
175 820 72
398 130 911
719 712 11
375 312 266
342 567 361
709 112 503
24 413 35
707 619 887
232 467 871
460 820 699
732 219 476
49 448 568
290 439 717
729 172 802
108 786 942
172 729 36
545 551 594
17 444 416
781 393 867
315 784 305
146 487 783
702 255 994
117 298 486
476 137 380
301 55 389
471 544 60
531 92 703
731 57 551
590 179 687
787 449 936
179 538 404
715 249 7
437 294 47
82 158 473
640 804 411
710 95 67
214 542 777
823 240 493
692 544 53
614 13 621
184 681 666
647 146 722
201 316 246
91 808 546
447 50 319
806 58 142
625 815 834
412 551 33
245 778 382
513 117 970
184 830 760
738 139 124
143 758 927
649 573 10
470 732 800
723 239 329
614 750 104
288 843 610
80 398 489
242 529 61
385 628 582
629 691 750
196 393 293
203 132 795
191 767 887
631 128 573
171 152 662
370 122 615
157 701 611
689 455 661
719 771 452
833 849 383
751 363 400
260 210 181
645 358 183
787 395 868
156 496 64
329 802 482
215 488 849
377 690 147
519 627 881
670 348 674
462 795 734
538 234 380
355 48 475
366 681 303
186 92 659
440 268 5
469 564 279
275 741 172
416 273 595
142 314 135
154 319 727
441 757 424
478 483 548
430 139 88
849 151 599
833 140 990
351 789 89
350 625 713
576 457 173
675 634 31
177 786 1000
466 235 707
654 29 611
782 753 51
291 546 601
462 739 418
370 138 226
121 568 268
500 843 195
31 95 722
646 820 707
112 173 268
326 533 542
708 286 924
237 253 236
58 780 457
504 735 283
300 766 402
547 161 942
528 701 879
573 723 153
597 383 592
194 745 691
734 143 599
484 682 638
317 478 830
352 428 878
505 668 20
716 657 170
124 431 96
532 536 933
299 517 865
161 622 435
753 246 336
503 147 261
660 696 532
422 449 698
188 629 929
467 23 473
634 179 515
641 722 918
343 125 938
791 831 631
495 844 21
269 756 550
827 706 554
332 313 124
642 626 591
599 753 633
64 678 180
416 306 103
700 52 31
579 259 528
293 102 739
619 289 401
300 590 965
429 661 673
578 443 450
388 752 131
743 155 527
689 34 281
574 147 765
654 594 918
221 596 324
352 464 447
252 624 666
399 187 530
109 275 448
706 741 499
136 31 397
161 473 678
674 342 605
789 758 900
128 511 999
733 651 857
133 528 46
604 196 149
621 219 121
176 296 528
161 168 663
715 508 644
680 726 576
839 191 622
520 305 871
306 459 866
685 596 711
702 697 526
783 49 680
13 49 34
461 512 558
838 164 227
393 365 935
80 591 178
328 674 546
224 325 742
371 255 284
808 169 64
5 741 631
571 140 797
601 642 515
4 647 81
329 129 491
484 386 209
114 389 904
78 107 904
226 798 366
430 403 722
669 800 514
340 842 983
69 398 144
94 674 249
833 239 423
741 219 400
429 156 245
418 412 653
625 704 2
388 719 42
494 557 155
778 769 629
212 217 791
333 373 978
511 166 315
151 837 137
197 145 800
767 482 718
405 324 100
267 752 868
390 731 227
17 243 63
581 168 62
482 477 157
202 22 555
822 218 817
780 621 965
322 239 44
491 716 28
253 439 414
831 376 772
447 196 733
588 631 963
383 348 803
508 306 121
626 571 659
157 843 137
429 261 140
365 702 58
377 421 500
199 377 757
548 789 800
768 322 582
190 302 469
71 202 645
161 736 449
301 373 496
333 736 953
593 252 933
385 834 121
318 322 615
115 146 581
21 634 338
553 353 162
301 238 858
173 191 990
199 153 400
646 49 513
162 573 880
284 555 892
720 756 742
147 538 870
680 589 848
638 568 621
138 648 110
259 58 512
146 115 461
168 339 987
334 623 124
571 397 388
109 93 517
254 804 807
502 512 467
287 398 386
236 406 993
161 764 685
676 706 205
373 829 832
354 634 912
784 794 318
107 198 207
749 792 862
721 537 984
660 477 392
750 10 224
91 689 276
187 787 296
65 813 787
766 824 320
796 576 508
592 53 226
462 707 52
481 763 324
454 19 676
756 774 514
623 269 355
24 723 192
211 526 192
778 589 617
796 206 16
376 770 844
134 791 688
28 435 120
493 235 433
187 92 641
118 780 372
382 586 158
340 48 633
578 506 981
341 519 775
155 73 851
526 750 709
617 793 149
14 551 983
671 295 862
163 698 13
752 47 634
119 750 35
379 418 241
615 306 298
248 58 599
558 694 341
488 527 266
807 825 360
804 121 537
804 735 400
769 510 5
305 487 629
574 593 278
394 779 812
40 474 330
25 478 881
515 532 461
333 492 363
526 669 185
103 178 272
189 561 638
111 542 715
728 421 975
393 495 466
512 848 32
258 657 411
58 550 170
676 349 563
834 429 199
207 720 520
329 197 902
91 716 846
283 311 429
507 567 361
831 252 652
270 452 414
207 604 682
55 497 690
222 302 251
160 584 616
28 353 209
230 602 587
218 422 47
566 63 458
551 272 228
547 297 154
846 132 631
817 32 127
789 91 200
328 578 553
169 532 353
238 137 745
794 693 639
400 37 156
677 469 654
84 303 631
668 491 402
709 351 288
196 340 855
306 395 652
108 717 400
465 392 846
117 490 615
248 646 731
334 601 171
133 498 681
625 412 541
635 254 996
217 749 968
610 165 353
453 796 870
680 543 941
205 628 784
391 512 739
620 454 896
136 640 742
372 41 547
361 493 41
377 807 328
238 349 825
643 190 400
334 443 155
543 822 563
505 462 467
80 472 763
284 527 857
25 424 797
619 69 914
472 267 754
419 25 403
28 51 71
26 408 282
522 792 472
348 760 197
753 631 921
43 120 226
726 544 661
698 685 224
341 607 847
190 672 119
323 286 471
642 566 738
364 96 248
89 591 334
649 756 21
101 150 865
189 839 453
269 608 267
66 636 32
193 631 32
489 72 680
426 757 267
487 73 203
232 670 70
830 439 862
608 236 882
267 470 513
367 565 435
332 668 976
78 178 82
211 808 561
228 781 776
19 633 891
285 584 500
786 744 938
547 286 352
371 748 845
728 105 231
696 313 563
198 599 661
22 536 385
679 392 600
325 708 188
317 522 440
563 495 780
316 603 985
25 323 834
421 84 800
182 687 817
773 164 707
340 103 605
167 594 441
350 215 101
635 708 465
737 122 123
807 3 895
774 529 730
216 794 844
268 627 611
52 321 992
108 523 120
322 374 900
395 691 936
341 455 7
360 798 267
385 55 243
515 529 969
426 521 585
456 58 858
707 512 223
276 735 327
131 312 202
99 334 366
805 17 450
39 104 874
204 625 150
561 616 730
537 556 562
814 541 739
517 476 798
456 766 755
798 227 196
659 32 808
29 696 516
774 814 945
339 127 343
103 323 722
574 679 54
602 287 628
708 505 567
39 308 319
87 681 10
332 768 820
75 213 493
162 592 969
293 283 84
676 560 629
140 445 772
213 267 432
3 70 255
784 650 325
191 418 957
641 258 445
320 238 223
451 830 679
159 124 820
690 448 690
71 677 28
167 673 878
101 410 140
458 538 197
336 722 113
452 358 151
531 181 40
274 779 70
595 746 568
581 21 882
103 286 936
543 320 364
779 126 425
605 277 612
810 178 548
691 836 90
116 367 656
728 441 9
108 119 700
764 82 230
246 326 130
306 782 449
631 198 619
815 210 110
692 629 511
339 329 65
637 239 267
335 261 456
240 410 143
227 269 935
833 690 89
675 589 259
180 444 78
588 408 687
141 806 892
75 149 942
106 352 326
765 482 461
335 343 307
701 650 212
731 105 691
319 746 868
472 108 826
742 619 492
221 491 994
535 241 400
568 238 311
338 755 147
244 179 274
358 317 404
395 592 680
351 812 320
427 65 977
612 36 200
74 433 892
484 571 295
454 704 344
6 632 345
686 631 923
692 193 404
664 10 115
613 733 472
103 272 356
68 162 817
78 134 824
425 602 922
286 824 827
515 194 152
755 593 622
396 785 852
211 482 37
169 819 353
103 704 105
379 94 955
3 211 787
458 98 420
266 155 152
85 301 139
789 373 33
520 536 868
715 695 828
291 394 351
464 544 836
794 843 785
583 544 936
132 603 692
210 339 555
555 456 874
304 374 416
430 9 458
756 7 199
509 319 526
95 9 957
539 298 975
833 191 311
524 326 208
600 549 375
368 586 830
69 68 985
53 261 803
389 297 36
477 564 266
605 355 428
485 334 180
848 574 511
799 316 439
698 249 211
407 13 955
316 391 458
107 791 711
33 27 50
61 318 974
480 659 517
211 796 24
524 837 803
501 629 721
611 61 759
792 815 445
615 71 863
4 376 435
497 133 109
551 21 978
833 336 601
252 97 503
448 136 448
690 352 668
650 319 261
555 34 644
401 557 630
137 72 427
203 595 301
520 730 338
613 708 622
595 208 237
442 80 606
698 283 12
11 153 206
525 272 725
683 507 51
353 620 122
422 454 890
210 110 252
283 140 258
770 139 303
280 622 714
719 23 4
320 578 806
804 645 865
619 357 228
595 699 953
570 756 198
547 632 177
480 48 647
374 85 441
459 208 695
14 802 242
27 590 834
338 263 740
780 52 532
527 601 464
598 827 474
690 21 954
393 819 152
264 360 905
760 825 935
448 767 182
578 230 424
171 621 79
627 354 581
127 440 722
83 602 54
128 138 858
709 696 683
108 845 904
279 49 648
108 696 197
242 586 942
274 76 133
404 463 315
818 355 212
551 721 188
290 447 346
459 394 330
129 569 375
288 268 707
519 656 949
457 727 896
46 462 355
601 431 413
216 695 370
475 221 463
658 362 377
239 124 478
849 248 28
256 664 431
39 394 769
739 578 604
628 354 739
800 321 181
620 207 491
809 334 834
681 725 297
751 30 305
7 358 172
694 526 522
102 652 180
760 592 23
535 118 320
137 477 837
581 179 138
679 819 707
733 442 593
324 789 403
831 78 441
24 257 861
796 823 686
292 253 96
777 292 594
691 738 509
26 7 773
222 339 755
310 565 394
246 632 499
359 392 970
691 61 41
350 455 58
477 465 530
12 214 633
385 720 900
777 152 539
802 246 890
264 474 821
160 810 622
86 94 686
557 600 449
110 40 755
57 9 3
222 8 754
765 698 470
596 796 713
125 818 55
839 302 758
375 138 200
523 22 605
494 50 1000
196 590 775
847 562 661
769 360 505
671 684 376
818 708 174
632 15 548
792 644 837
606 262 283
794 496 386
175 80 838
217 350 311
318 849 768
558 483 391
694 440 818
696 19 31
307 339 917
844 1705
54 753 755
394 375 457
654 818 146
650 213 308
308 484 909
549 342 357
579 226 152
269 339 170
673 6 529
235 594 464
1 119 556
750 137 630
212 2 22
154 639 670
604 108 171
245 107 214
563 614 563
359 221 435
824 381 431
53 742 315
760 550 812
458 794 507
262 414 68
10 305 178
682 362 664
243 825 365
800 226 344
419 295 285
499 485 21
656 680 194
732 595 318
821 578 339
524 570 185
181 417 239
655 253 931
267 719 811
408 495 283
280 648 473
465 656 50
315 636 678
416 216 993
319 519 642
738 317 582
707 422 436
401 387 873
5 159 847
58 621 199
388 144 109
637 68 111
426 393 654
754 502 394
334 67 960
784 19 765
799 340 1
707 317 479
153 842 727
281 556 888
49 751 61
603 427 363
279 765 410
433 601 318
525 456 475
295 601 426
818 728 32
582 49 5
20 249 94
505 831 485
556 313 937
629 493 635
805 831 417
174 816 794
728 673 405
727 184 782
134 481 965
234 669 768
702 406 507
342 206 179
515 180 963
323 9 341
238 71 97
539 395 57
49 405 980
606 27 975
140 595 751
58 543 617
411 453 901
134 745 942
265 572 157
820 682 345
357 219 583
222 643 91
287 187 256
48 681 953
335 340 176
180 701 224
96 43 708
685 785 902
662 788 324
180 544 829
18 187 648
792 461 819
444 146 624
46 581 303
693 259 35
495 570 145
655 487 953
3 237 308
825 510 762
749 164 861
800 248 795
659 779 478
726 176 767
223 777 160
308 24 699
773 437 942
139 777 803
697 28 792
248 73 490
29 783 294
734 285 233
354 159 715
152 242 46
776 292 566
372 604 925
640 825 503
132 804 35
451 736 467
54 751 172
83 750 160
823 259 39
655 267 26
47 126 388
481 817 565
42 44 232
781 717 262
4 115 154
260 756 871
181 162 55
410 654 851
801 590 820
632 792 710
60 78 695
205 783 439
353 382 946
106 286 350
234 783 866
455 122 730
19 507 467
451 772 524
516 591 679
676 29 643
177 657 272
163 479 93
1 39 446
355 795 625
457 29 399
774 752 819
377 414 496
66 422 388
102 526 489
358 200 928
370 89 953
624 554 359
718 180 750
750 594 751
376 240 825
359 511 799
489 774 760
438 749 295
569 551 839
78 337 526
810 321 791
295 13 239
213 835 392
513 412 72
239 505 246
320 675 394
733 145 384
381 145 758
662 64 675
270 756 469
90 548 392
682 332 579
362 385 73
790 568 966
593 330 783
451 439 668
335 111 247
627 482 568
674 258 948
126 806 231
371 51 794
99 441 997
462 680 325
267 264 650
235 690 347
82 639 822
274 562 220
709 41 19
383 21 323
242 94 743
391 533 90
140 276 940
413 663 83
300 667 489
27 326 659
684 127 19
290 76 496
321 668 91
152 608 187
627 152 989
570 391 266
238 691 968
772 468 234
148 526 443
374 213 48
63 785 742
135 753 599
354 504 235
704 782 104
223 275 670
836 355 982
549 690 659
802 100 167
423 567 912
376 319 564
402 516 88
26 326 976
62 12 967
393 235 610
278 634 242
467 700 991
295 481 385
759 642 550
455 654 790
317 182 234
204 16 782
279 487 149
194 111 467
441 81 613
201 380 727
582 318 480
22 749 532
121 616 342
599 747 879
502 784 671
506 163 381
260 237 623
261 295 859
377 495 422
46 522 636
792 798 276
226 778 227
521 3 686
58 36 871
629 353 814
587 752 100
101 812 834
388 219 746
633 764 642
186 600 357
633 380 220
290 666 735
595 360 908
326 513 230
703 629 994
195 366 586
126 691 537
147 625 488
541 719 718
691 815 581
305 212 579
372 345 526
309 634 54
48 78 685
380 302 206
362 481 875
394 269 113
567 191 827
291 525 367
352 510 651
616 34 537
618 355 893
691 406 353
196 703 502
610 411 551
69 202 470
308 341 511
69 668 435
44 299 76
605 537 772
185 671 496
570 237 590
345 16 965
522 686 185
382 333 31
499 333 947
284 564 984
411 492 912
464 534 253
345 648 703
459 28 776
417 293 786
757 341 646
203 808 643
458 117 136
538 162 379
608 755 885
817 420 824
215 61 241
363 223 562
682 750 851
311 329 323
403 517 546
540 156 283
620 241 967
170 175 98
197 422 929
828 817 916
782 388 787
702 810 211
42 87 92
731 724 22
522 236 504
749 674 255
633 44 552
744 124 73
523 510 831
816 706 844
824 538 488
745 490 309
750 487 970
138 689 570
370 235 39
436 313 279
718 589 418
381 236 637
374 416 667
254 207 800
542 723 257
206 541 184
308 160 919
71 822 865
191 805 31
389 436 609
74 367 796
34 569 915
458 580 748
493 773 805
448 456 902
289 171 719
37 245 934
123 227 72
78 54 969
597 325 649
430 238 162
358 283 417
583 253 217
152 714 729
34 832 508
748 752 518
331 761 676
406 374 418
687 360 395
154 651 800
803 578 214
342 820 175
246 32 64
494 223 210
750 721 727
483 581 335
739 821 830
66 366 369
6 815 518
420 243 904
223 5 453
273 519 986
654 633 81
823 472 374
780 323 615
764 775 749
461 363 223
379 123 939
689 356 809
380 652 748
136 335 372
696 342 340
733 291 779
489 224 789
594 610 599
18 289 591
163 72 423
784 3 115
572 708 699
179 433 49
604 348 295
493 180 540
506 278 491
701 463 54
307 499 209
451 268 427
56 189 342
710 44 478
181 310 764
473 469 847
641 309 620
701 81 691
506 314 182
823 31 693
773 355 698
297 360 453
358 402 571
841 32 761
304 9 334
793 190 373
52 51 152
601 198 483
826 24 337
543 798 561
402 679 11
630 492 815
332 217 325
781 294 392
531 607 767
207 410 491
486 137 607
521 545 106
223 813 824
47 599 310
812 772 489
133 729 878
771 626 10
800 724 890
566 362 39
396 787 993
32 542 869
285 193 134
611 546 651
387 443 19
521 691 625
758 297 519
834 430 931
456 664 902
251 461 115
207 233 561
244 444 62
587 484 800
422 82 50
167 158 207
256 173 459
728 826 951
645 141 741
519 58 663
257 488 253
291 89 110
310 570 536
571 740 895
333 45 859
174 276 756
803 591 539
444 752 720
423 226 775
771 490 975
225 506 918
268 92 601
613 646 612
450 199 358
150 91 364
118 660 910
502 520 991
561 735 345
680 14 331
277 82 318
817 704 85
613 743 626
552 811 425
606 3 475
405 193 321
565 76 739
792 246 383
561 218 250
175 616 955
227 400 526
383 678 439
627 617 503
438 605 881
293 90 751
817 102 813
170 92 182
53 226 727
171 183 815
581 416 879
229 302 159
436 322 730
536 270 341
544 694 795
14 146 685
134 246 404
627 150 618
470 162 205
690 744 264
40 232 519
270 325 737
486 747 508
246 772 164
98 176 138
90 433 595
201 673 48
582 221 800
359 212 828
530 271 992
757 490 541
254 89 750
34 436 523
365 236 426
727 452 827
631 176 293
613 600 920
619 416 220
425 187 398
157 235 336
481 307 170
647 760 936
644 804 208
447 832 994
650 315 183
723 128 202
445 623 766
316 518 366
535 424 935
155 780 69
254 441 748
180 610 767
202 426 402
844 319 290
146 648 98
699 533 806
258 94 822
364 809 420
791 508 124
823 114 228
797 792 681
695 489 876
736 762 279
164 340 98
300 132 544
595 70 611
504 527 964
372 674 157
171 779 936
791 157 72
791 532 519
418 746 758
231 456 294
258 54 313
264 779 873
673 752 693
473 258 294
305 678 706
677 314 768
589 226 436
260 451 859
665 174 222
760 680 575
76 361 283
844 815 121
679 376 980
391 710 274
272 323 108
532 664 172
815 679 655
298 368 32
822 178 203
26 503 982
65 717 750
192 753 634
825 805 469
541 99 661
339 466 358
791 661 978
416 470 731
778 642 404
273 676 786
844 233 648
652 514 87
557 260 309
94 604 715
344 101 825
142 248 859
551 711 7
91 226 233
470 842 917
463 450 891
593 734 713
191 684 422
47 413 745
373 387 561
800 330 886
778 443 287
171 680 976
325 224 606
481 199 70
734 200 251
108 338 163
258 507 561
377 86 287
209 689 421
580 811 776
614 656 484
735 737 911
538 623 226
790 361 250
240 451 210
623 22 549
559 404 142
322 179 898
449 641 150
688 4 630
531 542 677
727 556 238
769 213 311
144 803 167
407 10 813
39 483 248
701 363 977
415 391 574
609 823 523
534 551 92
639 602 976
400 78 345
275 832 387
535 611 82
487 548 338
532 261 207
58 383 837
387 250 208
358 642 951
62 296 113
129 363 532
149 527 485
618 600 745
710 473 979
646 736 116
19 103 759
220 531 306
112 231 770
246 454 56
82 69 382
45 492 933
75 530 244
525 722 78
443 57 633
168 752 880
728 123 143
552 332 755
188 48 277
604 563 124
229 198 777
626 376 816
254 293 538
347 213 467
337 433 479
17 306 659
806 649 951
368 432 198
215 775 290
432 712 662
549 738 609
200 48 407
69 409 2
300 560 813
64 482 752
361 691 728
701 158 138
277 682 759
174 122 343
481 594 566
422 416 417
359 181 638
648 79 850
223 779 693
589 308 188
391 438 42
136 126 387
622 296 168
727 722 774
338 271 709
519 336 357
51 6 166
133 452 865
127 436 600
472 512 171
164 732 364
624 440 637
704 13 596
12 480 535
56 404 365
