17
818 988
533 723 -316
931 637 465
729 920 418
679 547 -328
628 397 -3
893 962 629
612 499 888
647 237 191
867 432 -413
731 499 871
347 410 -19
541 885 35
15 107 288
597 456 -310
299 16 255
454 348 758
671 27 551
250 692 816
48 934 483
563 698 665
46 542 226
894 355 -462
98 597 -192
646 325 705
76 559 -161
422 5 -955
455 881 -839
347 54 -553
96 808 748
237 534 894
789 596 -871
852 986 -73
346 349 -453
284 480 657
58 795 34
672 112 321
355 183 -962
333 633 -649
567 220 615
588 889 426
754 741 -705
694 886 711
792 44 426
906 644 -692
124 979 711
894 423 856
683 536 643
419 435 -509
70 762 660
563 195 -916
763 194 174
858 266 -743
824 893 -46
639 818 799
534 356 373
715 823 -981
644 703 30
901 149 614
245 877 -521
650 932 298
222 330 -654
468 635 -289
951 972 -657
105 784 479
902 390 473
704 874 -794
879 441 -977
550 895 456
964 2 950
678 91 -917
230 176 255
678 251 -892
26 44 562
143 44 -294
482 765 827
92 673 787
597 56 -536
791 50 -659
199 233 -939
401 387 522
97 491 436
230 483 -838
591 331 7
739 829 -20
468 326 -897
412 774 604
549 168 -321
212 455 909
494 114 881
424 901 -400
122 725 864
571 969 191
639 159 62
829 51 -191
9 700 -621
282 155 264
955 502 355
609 194 -212
110 111 124
315 105 -639
688 614 -116
433 440 -845
689 87 -49
70 190 -712
187 931 -345
172 25 183
774 972 877
40 466 46
689 816 -948
354 185 -286
652 107 -972
834 514 149
543 11 295
434 399 143
219 591 211
522 835 -890
355 958 -32
864 790 -8
33 859 -237
683 900 -689
225 141 829
472 893 -45
451 306 566
728 68 190
881 48 848
214 109 -872
900 485 -260
33 955 940
740 544 -323
357 788 202
660 61 654
934 938 -734
608 836 -144
47 76 -166
663 898 142
96 616 -56
863 250 772
919 143 -633
687 804 61
815 321 162
743 889 -220
263 317 -767
62 928 -376
50 480 294
835 623 -443
860 561 487
519 99 -949
976 572 836
22 767 -390
577 868 11
333 568 -105
21 566 -362
547 311 -182
560 412 -390
242 249 370
791 548 496
882 181 674
25 42 940
572 7 920
510 262 -326
491 194 570
87 176 985
813 732 -399
596 758 283
316 621 -872
675 116 514
521 612 -869
387 645 337
767 420 969
615 330 -346
82 924 962
16 810 -640
699 481 924
542 312 63
697 482 146
427 704 152
719 139 840
833 677 -562
636 206 651
686 113 -429
316 521 57
378 89 42
310 472 634
816 38 255
302 886 -620
900 466 -602
210 751 138
951 803 210
770 457 -410
636 922 490
980 349 950
548 63 -647
915 26 336
631 726 412
979 611 906
964 813 -550
514 74 -55
413 807 109
850 500 -754
369 108 -966
988 157 -653
147 384 -198
477 245 -120
953 15 -573
76 315 -597
725 788 -24
831 307 -980
552 384 -785
847 910 740
361 966 -463
680 513 -486
189 297 -412
65 508 -626
342 566 742
387 771 641
106 446 486
560 552 -916
679 49 -187
980 722 445
645 737 74
569 239 678
207 143 475
905 138 267
247 106 -500
103 821 -194
458 919 487
309 143 -501
365 394 917
152 598 815
543 802 766
308 272 -802
16 501 3
229 153 33
497 908 -278
394 445 -693
674 241 305
494 357 -435
532 989 584
135 116 721
138 687 232
25 295 -234
652 21 -544
332 468 -779
902 235 -843
184 589 607
502 282 325
879 186 360
673 302 587
953 98 6
612 704 750
568 949 -288
777 529 -250
770 297 -301
30 686 759
483 272 -655
799 794 -314
83 858 -628
619 63 544
378 620 -285
788 362 835
809 241 238
502 594 849
31 532 505
680 56 823
972 624 972
206 473 -956
612 388 -934
275 439 726
441 211 -195
118 864 542
372 781 308
389 494 -39
20 359 730
162 54 -43
85 491 -5
506 409 -640
514 66 623
378 491 -849
370 685 -824
658 599 -205
814 302 349
554 355 985
368 820 -68
699 211 715
987 822 -350
109 65 956
735 848 -580
148 416 -256
315 912 -27
603 319 -361
334 338 -234
189 244 511
644 44 -464
538 922 -708
181 289 -833
742 860 884
109 266 700
921 807 -434
80 959 -483
668 180 -558
575 939 -178
472 7 364
333 964 667
169 106 608
538 446 792
375 940 -847
11 586 -42
89 670 668
60 231 239
344 943 -25
39 671 -711
378 531 900
684 849 850
13 244 574
359 67 -943
56 592 161
45 226 788
184 482 436
909 670 -924
437 799 908
691 552 961
590 705 -877
844 480 -431
285 573 -34
161 542 306
419 936 -545
304 847 -829
859 770 878
611 524 628
763 26 -439
34 585 144
470 789 70
978 945 -502
866 54 -987
58 856 -300
918 371 111
677 876 -396
361 544 -602
906 163 918
302 899 954
740 390 157
346 895 -439
201 319 643
586 889 -381
254 906 365
66 424 -962
124 752 530
590 433 828
689 549 184
862 842 -50
209 145 584
170 921 848
659 76 490
49 486 545
599 766 865
61 126 521
698 403 -379
133 591 -375
261 269 -308
931 546 510
466 268 80
467 818 -381
493 751 327
724 704 -409
159 831 -960
350 806 996
758 915 -195
331 501 -72
120 267 -955
671 603 688
269 697 46
20 343 816
581 482 211
499 197 153
812 905 -987
173 754 -508
467 801 -256
989 652 235
503 506 673
389 567 177
442 391 -959
552 548 -740
94 151 623
863 281 73
141 154 765
178 31 624
51 573 -603
978 405 -677
754 27 -276
735 465 -872
463 803 -653
922 939 -632
151 741 -821
170 26 69
484 402 -672
286 59 -255
960 715 8
275 549 -414
898 782 648
396 474 -196
743 517 -503
339 746 246
36 238 951
485 408 -826
194 48 -880
556 145 -447
825 394 403
66 458 195
968 331 325
328 149 -441
691 232 393
390 290 600
538 783 -394
728 740 111
421 202 95
969 630 -564
803 726 473
250 456 59
135 722 739
312 591 138
73 638 581
476 652 -79
6 767 -191
62 876 -991
638 599 439
299 1 822
710 478 731
637 988 861
49 800 -259
981 180 -157
420 49 -724
56 962 -41
183 467 -528
889 561 522
262 910 -963
121 710 -707
575 219 807
941 357 -776
520 106 554
376 539 519
74 716 -659
965 111 700
357 933 915
977 169 328
137 847 -289
50 976 865
733 420 812
132 644 -105
315 45 -15
437 988 -24
37 240 -102
636 374 -873
559 343 120
937 269 333
487 947 266
249 290 395
96 440 277
308 444 840
231 729 -121
138 764 -916
295 155 338
434 510 90
624 953 874
346 494 38
760 956 -698
804 182 213
697 613 -946
291 948 -733
503 663 -502
380 829 654
452 398 -822
158 814 -704
525 879 -936
4 926 -198
52 206 390
194 361 -192
414 485 -963
664 231 607
205 558 782
103 672 -48
494 205 -417
646 353 830
292 804 -819
460 683 -831
27 624 509
581 547 -992
337 138 776
922 339 27
718 776 -967
522 387 832
460 583 152
519 901 -131
18 627 54
162 696 765
25 305 -47
805 521 -916
446 76 -712
271 154 -318
775 73 226
807 503 -472
673 43 -196
844 366 -980
193 6 71
368 268 -140
773 26 473
926 439 -345
640 440 126
265 863 -93
69 4 -883
385 935 518
865 211 659
162 644 50
623 647 424
975 501 344
662 524 -117
309 474 793
436 43 -878
500 23 225
805 141 115
737 446 460
535 636 -157
117 248 323
150 50 -848
931 256 -123
580 366 373
609 650 -447
734 960 864
373 19 -408
187 975 -717
111 216 395
694 580 -253
685 502 144
908 49 -662
653 86 -779
252 533 819
150 205 982
659 480 -866
145 925 320
86 342 -543
588 215 -357
405 688 164
815 404 935
920 13 -702
292 166 475
207 383 -191
259 819 508
225 142 -855
267 577 309
372 263 -396
865 805 -663
87 568 248
824 744 580
356 790 838
526 942 752
643 385 473
128 363 -294
632 778 -814
116 639 -883
178 566 365
628 889 -643
621 351 487
212 2 -818
357 75 -606
849 911 512
771 267 231
814 230 310
465 567 263
300 148 -988
234 13 50
765 973 -745
440 950 -655
728 644 -801
191 354 -91
784 473 -616
135 50 -994
321 113 -787
543 742 89
569 82 -151
943 888 880
532 310 747
726 774 666
261 348 721
308 250 -277
606 93 -662
181 298 -585
330 737 4
726 824 190
570 22 -736
589 68 -665
104 681 385
841 315 485
192 827 -117
233 866 613
363 876 -712
269 928 -337
641 245 -117
798 112 972
570 28 -739
374 969 -85
854 161 861
888 250 -923
89 485 -412
735 586 263
854 285 486
238 735 -389
163 806 -88
88 186 -75
446 97 -745
34 842 -949
724 728 -284
957 268 399
305 273 -467
785 149 -74
187 560 -566
43 448 280
229 535 -888
782 433 -34
107 416 292
942 349 -983
966 493 398
693 102 -241
747 17 -916
154 581 178
447 419 274
849 931 198
140 966 -110
563 701 -563
488 247 -789
654 193 185
181 644 -542
576 143 -879
755 880 457
912 230 -149
788 316 120
780 775 700
972 20 378
543 165 -787
683 256 136
644 596 737
936 29 889
220 434 113
73 39 -48
862 533 919
17 787 -337
837 567 69
89 646 233
599 649 743
986 422 -339
629 391 894
749 619 -945
604 524 358
697 677 -875
408 414 616
371 545 718
810 517 355
705 611 748
425 917 115
520 298 -357
307 191 317
81 852 921
490 572 -761
160 912 -213
750 889 -107
945 456 -378
276 215 821
384 321 54
165 41 -455
846 411 436
541 171 800
911 467 957
255 855 567
827 880 -701
204 168 -867
354 376 -421
470 644 -607
482 95 -404
512 436 -815
899 680 -384
740 934 914
789 982 245
510 179 462
435 779 -780
691 238 -617
353 224 570
569 964 241
813 575 737
911 643 945
781 837 218
243 44 -611
949 844 -670
399 1 -267
93 128 835
212 740 -99
759 776 356
266 357 -251
487 657 206
94 67 675
406 224 259
241 679 -294
384 153 419
630 870 694
379 859 -141
341 350 -59
506 585 937
883 779 -425
508 242 -303
609 601 -949
306 259 792
156 556 -342
201 506 -998
115 552 -604
126 909 -670
324 314 -820
636 250 -138
148 776 -951
664 934 821
78 766 636
3 274 -868
392 237 -944
657 93 596
883 234 656
406 950 932
256 90 409
620 416 -628
916 83 -648
623 537 -866
88 827 -826
921 941 364
623 721 -565
415 315 139
478 756 -847
830 132 830
713 538 853
601 942 109
507 210 -402
744 430 -286
885 74 308
192 886 6
544 24 -561
500 99 -184
169 989 -440
70 790 979
837 198 -394
471 216 -354
385 368 -253
899 867 673
707 290 37
989 412 76
188 424 54
831 888 -64
485 444 -444
933 128 -427
506 886 -711
266 866 318
195 784 -507
613 828 291
11 168 286
291 706 503
590 48 -851
160 122 130
907 805 -559
876 923 -965
557 789 -336
849 922 438
749 323 297
420 598 -842
512 811 396
545 961 236
815 731 151
498 476 -950
812 975 -350
626 493 903
967 482 -142
975 2 -763
61 232 234
95 77 -216
990 496 -279
250 608 -448
364 651 -604
688 93 -947
861 978 331
713 944 391
281 854 -324
961 933 980
267 874 394
873 909 -402
737 112 -740
722 410 430
34 384 714
724 343 647
781 154 72
47 729 -264
125 647 -234
927 988 -603
209 2 -495
324 350 845
81 105 -116
920 215 881
769 917 -600
635 438 911
255 633 593
211 538 564
241 876 613
800 5 826
112 156 -626
708 762 703
480 371 -243
31 287 295
753 37 -392
653 940 -159
486 168 574
581 820 -348
445 411 -188
85 245 -301
86 316 997
820 319 148
503 58 -504
647 424 833
629 776 -926
670 573 524
378 789 762
529 637 296
862 906
798 629 -465
250 817 726
315 12 247
297 820 800
168 117 139
445 69 21
855 317 946
411 853 303
723 660 -759
519 446 27
851 196 -271
383 524 -140
699 5 -6
259 88 -674
95 359 788
304 363 -53
578 146 -38
533 19 533
213 785 -984
592 848 -615
685 210 -416
726 758 -13
840 128 792
466 132 349
505 437 -537
690 597 -861
695 68 -26
208 406 305
797 633 557
244 833 34
286 69 450
171 857 550
295 241 155
169 576 -628
375 658 -522
512 465 83
430 454 445
587 198 819
676 832 -472
29 270 -14
668 532 -376
475 26 -548
614 535 361
331 652 492
632 28 431
610 620 -670
748 709 -312
385 712 -388
164 172 -429
248 354 -691
101 35 -368
599 852 802
482 548 -456
104 271 22
832 77 -869
164 432 -761
392 91 831
844 556 189
362 165 -63
254 278 948
538 280 238
546 475 55
692 272 -911
551 6 -573
196 685 264
831 338 56
481 233 735
774 288 -570
82 795 471
753 528 39
100 378 -279
167 738 -260
691 836 292
710 24 503
531 843 931
830 752 174
450 391 -331
539 100 408
17 495 -758
10 674 803
510 77 762
394 774 408
852 825 845
537 194 -376
231 175 -989
488 223 -434
65 247 -514
708 159 25
364 492 398
516 79 -94
503 27 211
22 377 -817
408 29 129
12 311 58
243 557 725
87 187 374
396 145 -298
458 505 -321
99 461 976
90 249 51
858 70 -805
679 836 -777
860 165 -447
102 763 160
544 375 404
396 207 119
797 766 524
791 543 -325
522 34 53
337 592 -777
351 239 501
406 270 770
491 627 -202
447 432 22
358 82 162
639 16 55
174 848 859
466 69 821
531 683 724
261 415 477
582 723 -712
286 259 -729
464 818 -937
769 18 283
96 631 612
188 486 903
112 503 678
130 777 -467
278 747 278
318 389 542
289 592 641
422 862 -79
842 835 468
282 799 -170
253 594 192
85 428 -96
616 143 -826
199 613 -111
133 308 -353
447 528 6
262 176 147
282 524 -42
768 221 -689
472 713 -38
857 761 473
312 264 -659
633 167 930
215 69 140
697 522 527
295 858 -883
529 249 -638
563 313 193
755 663 -707
175 318 -307
784 393 542
239 244 -785
420 607 -263
808 385 -910
618 455 698
205 782 -50
816 382 911
762 277 -802
175 801 -574
621 739 321
334 646 637
243 319 85
324 30 -51
275 306 -953
281 28 913
145 657 455
44 716 913
553 705 217
723 162 541
822 243 279
281 43 -372
429 285 227
63 436 -583
806 783 -892
620 317 -450
855 210 43
679 722 276
835 724 -342
456 39 445
585 302 -323
762 531 215
65 449 -770
600 225 -210
836 210 57
457 591 834
278 568 208
415 111 -234
844 390 114
558 609 608
768 749 739
705 401 -121
498 151 714
596 281 189
845 217 -195
285 355 -935
803 640 -350
253 811 774
151 32 863
97 109 906
371 270 -678
112 448 -676
446 93 -199
362 507 818
487 533 -899
818 645 -693
653 829 137
799 383 159
27 374 890
112 251 -519
27 430 -113
560 570 -418
717 325 -150
277 824 -211
575 164 -481
831 542 -632
687 607 115
479 370 -187
144 746 -532
485 737 17
705 297 245
708 248 -260
58 149 668
83 324 -769
294 183 671
424 375 -175
63 220 -342
268 91 -554
694 291 456
474 317 331
483 90 309
123 835 -508
186 286 -404
575 157 302
227 453 -461
858 707 586
734 449 878
427 759 638
289 477 564
443 627 -805
147 587 -498
547 310 243
269 258 927
452 282 -708
786 167 693
13 232 -956
464 347 -272
676 793 322
30 11 180
42 736 -183
183 152 199
214 450 845
726 525 867
811 236 -436
805 543 -351
776 247 530
280 80 22
312 364 204
452 23 129
177 470 797
405 90 163
814 629 -19
239 70 322
273 706 39
389 477 35
716 164 -398
326 235 76
622 859 833
809 213 856
95 165 -42
261 562 -349
400 345 -706
385 232 -524
599 43 -621
41 663 718
43 533 -656
473 294 -813
26 791 -75
125 243 -216
67 20 -114
545 136 -543
182 279 897
447 9 -625
585 718 -513
636 553 -268
656 349 51
252 798 413
344 553 -423
205 89 -685
660 831 269
790 653 506
45 74 -1
183 261 326
172 621 104
89 50 118
759 10 -526
132 304 39
718 186 -754
326 716 -846
642 220 335
226 457 316
785 408 -132
357 110 78
236 61 -933
398 152 -35
145 737 -318
631 242 -541
767 535 -10
302 653 256
477 293 833
633 38 -105
556 554 -787
261 300 167
396 543 -96
63 9 738
316 480 -308
282 574 539
106 367 -830
587 567 -750
663 620 351
639 99 -477
13 139 -421
129 175 433
529 785 254
789 285 471
799 640 529
773 618 832
767 274 85
339 351 -969
857 524 -145
651 115 294
753 249 -171
478 474 -564
598 440 83
86 96 -509
727 447 -49
118 806 -312
111 727 714
567 74 -976
181 529 664
605 846 155
531 623 -65
548 795 385
64 166 552
563 600 350
218 638 943
744 738 424
565 679 -497
595 90 -28
732 299 -470
731 273 6
520 165 933
852 675 237
714 830 305
732 801 993
162 256 585
112 684 -447
319 635 -508
158 62 660
361 567 639
497 835 -835
780 325 -850
363 604 919
285 368 440
363 469 -234
341 429 861
771 478 -859
34 829 150
298 812 -715
170 581 -931
356 462 189
619 227 -743
87 193 740
45 516 447
398 374 160
821 402 -427
399 90 458
194 413 400
263 268 -872
818 407 292
55 639 448
15 329 771
292 371 -359
375 631 -241
705 156 -348
658 720 452
631 149 -553
784 352 -679
500 244 -717
689 544 233
146 796 -361
128 485 -623
638 588 -562
42 218 -832
621 834 69
582 77 -692
425 717 258
594 181 -94
224 689 494
278 347 -428
65 353 -386
657 72 316
514 152 564
295 175 -846
243 207 587
829 331 -610
674 68 -995
114 509 -951
530 220 792
682 451 996
328 523 -337
499 308 504
627 328 -519
356 229 774
141 64 965
829 680 -487
421 813 375
805 810 985
260 488 807
178 220 -242
209 774 -614
660 850 -386
122 178 721
542 751 -475
619 575 -16
399 847 -763
227 207 70
336 71 527
361 662 76
184 205 851
308 400 -930
4 400 888
249 399 -487
613 730 -859
825 493 -696
413 288 -579
339 417 -354
318 227 155
563 234 -550
813 685 -458
269 554 24
605 166 -283
2 389 979
753 810 -802
847 666 -808
38 772 694
397 719 534
283 164 203
553 207 389
446 601 710
821 466 503
429 634 565
519 32 180
620 225 835
115 69 775
318 143 -12
568 431 770
487 597 840
462 785 957
153 470 515
422 357 85
484 490 -572
98 207 -779
658 187 -472
763 40 -317
664 850 -245
509 810 -375
527 49 663
425 328 -774
769 830 -789
517 141 -260
847 557 365
194 567 -82
372 662 -535
753 765 246
778 335 -514
468 106 637
829 345 702
739 368 418
280 616 791
580 773 -233
451 567 297
833 687 601
168 790 904
206 256 -364
93 27 755
768 228 750
573 359 -204
602 125 891
42 58 -248
383 407 743
816 779 816
138 846 366
326 21 799
560 261 -314
800 133 -419
598 54 438
822 783 319
182 651 -526
845 860 -611
443 207 633
168 113 394
94 394 -209
729 574 167
494 282 757
19 765 517
807 497 158
336 2 666
97 381 292
51 632 -14
758 365 -665
442 586 -540
32 213 -962
623 128 976
218 706 -17
501 614 -925
674 432 -171
693 312 97
594 574 315
435 563 234
407 845 -746
606 76 802
557 54 -90
819 80 -811
163 126 -963
349 741 -113
713 372 251
130 271 308
738 645 -447
540 720 281
516 591 650
333 850 -21
611 8 539
163 468 -642
599 565 422
853 78 215
661 339 894
184 769 708
121 443 -581
364 175 -850
554 630 -871
283 147 -220
41 242 -597
542 699 725
650 233 750
164 135 -221
617 790 808
476 679 -68
341 724 703
436 587 -520
667 479 -990
371 334 24
42 672 -204
539 540 91
240 599 808
25 512 -202
713 810 179
810 275 614
370 533 826
23 657 -932
328 651 196
33 511 466
91 705 829
441 185 -620
782 173 764
375 205 -88
687 464 -687
677 695 643
622 86 -935
808 397 -284
201 1 346
323 483 851
660 844 503
476 63 460
443 294 698
405 595 -609
587 204 631
320 862 561
543 322 -275
520 634 -357
138 44 -549
804 831 477
309 835 -567
230 37 390
51 4 -483
67 127 -438
593 606 890
670 185 750
683 388 176
289 288 -842
458 567 763
801 111 312
608 358 574
162 575 21
784 402 -87
833 703 -964
546 560 174
216 398 620
790 777 -51
622 304 913
23 587 -815
39 343 -190
133 711 918
398 197 -138
546 264 347
841 680 398
559 360 -412
362 404 236
392 375 317
273 134 160
289 134 -97
125 858 -738
530 295 -265
557 529 -597
446 721 974
557 217 -508
788 772 42
128 82 -394
382 448 -879
705 528 -235
106 647 126
646 310 366
667 176 0
425 161 631
361 777 505
48 330 940
568 701 940
75 159 114
601 615 797
511 86 -457
561 578 -652
281 196 965
108 284 512
4 118 -41
827 161 -441
602 280 810
434 723 873
183 145 968
519 778 725
59 723 -298
264 489 -354
363 249 -757
449 322 -534
21 187 162
681 525 -582
467 90 790
815 400 483
524 516 589
831 263 -896
685 676 712
39 142 160
776 274 -447
122 341 261
700 547 98
719 434 234
69 328 468
220 1 820
826 383 187
404 295 984
734 859 239
723 258 -260
690 12 285
281 596 -744
133 786 263
403 156 483
497 391 -755
241 213 889
574 190 -624
104 117 755
94 249 879
324 308 -564
821 313 439
811 808 -499
522 544 -127
847 192 -273
297 738 -553
206 97 540
676 430 986
453 106 -661
38 559 517
331 627 -607
290 329 720
842 504 9
307 208 523
627 453 -349
159 809 -843
448 172 479
221 325 99
98 314 203
366 182 304
562 559 -755
425 761 302
633 135 157
798 729 287
291 165 752
689 265 -21
845 617 989
247 440 -775
667 690 -258
109 95 109
522 20 388
51 457 612
68 403 -985
384 813 -277
279 521 389
739 95 176
706 796 773
773 780 -527
627 427 656
333 324 -618
533 428 628
762 396 956
729 712 458
169 99 696
810 568 -349
501 768 -372
778 197 29
587 332 -663
585 681 205
794 190 64
740 857 -160
208 843 529
71 762 -164
306 139 389
241 401 827
262 521 -846
354 291 -525
699 630 -293
231 582 713
489 586 -14
587 447 42
92 110 -779
604 183 158
171 594 -557
531 407 -454
776 95 870
758 587 618
607 545 774
767 385 577
798 711 134
433 178 -504
113 665 -505
158 701 -926
499 437 875
784 719 -363
850 91 -551
849 709 739
597 421 -491
402 86 -853
127 123 622
761 800 56
779 98 -661
69 21 -2
84 165 -910
207 794 -862
208 786 -678
750 19 -486
665 494 721
133 695 -373
333 80 844
771 53 922
70 132 700
725 86 -406
507 416 409
290 832 44
267 325 191
143 21 436
153 490 481
340 654 649
488 453 -774
12 612 -650
294 92 253
766 97 655
532 825 -41
520 501 637
590 770 120
111 436 -59
583 507 73
300 151 482
362 230 962
463 604 312
767 172 655
220 692 -927
652 831 730
663 284 127
737 584 292
369 468 -811
147 503 -34
220 557 -775
293 857 221
836 570 632
578 790 -422
554 851 -224
83 562 -695
381 771 386
848 529 -857
578 235 -382
247 26 236
329 799 827
625 271 415
103 443 25
157 87 525
128 292 518
510 62 -754
180 396 405
764 7 -796
776 728 -638
596 227 954
361 178 441
632 301 -218
391 702 365
649 9 479
244 539 -214
725 331 416
469 800 -870
21 353 -688
187 520 76
81 220 -100
850 284 -528
333 774 -121
851 522 -228
496 526 504
78 746 -164
56 246 124
195 77 -300
400 570 164
474 456 625
13 641 270
254 670 458
854 626 15
71 211 -45
336 544 -445
621 836 800
762 485 -684
641 585 531
462 833 418
218 736 -366
741 815 203
49 60 -838
529 388 -339
801 275 -266
17 667 815
91 136 -716
420 298 -673
320 361 -903
711 631 -637
189 385 -374
502 397 824
396 479 898
128 173 712
846 724 -874
794 247 -607
180 848 706
41 303 -119
252 513 236
835 47 18
508 752 305
157 211 -200
751 313 507
709 563 62
210 507 -675
142 267 -362
150 225 73
858 409 -499
130 317 384
446 441 547
762 424 721
198 141 37
497 371 -871
610 636 160
784 136 -473
851 396 -422
720 602 461
477 343 133
613 110 -137
136 130 -899
697 215 -528
107 552 -170
622 539 -120
556 67 210
612 199 -952
264 229 293
850 477 -561
290 278 -301
589 455 -68
433 160 397
310 836 483
10 164 -563
470 59 -134
388 679 -941
77 618 588
668 223 609
615 715 -685
787 118 294
36 685 -340
861 153 343
370 81 951
54 91 -768
485 853 230
704 693 -752
758 18 20
834 860 -789
431 140 637
847 907
239 497 353
362 59 37
106 557 -812
65 594 -885
579 488 -873
412 335 514
325 638 -900
568 668 98
752 395 -190
623 586 896
795 240 593
408 775 -6
714 267 -753
608 128 -787
268 206 -592
20 138 322
69 489 -32
405 657 -863
750 641 -234
347 628 108
92 257 -821
441 73 567
586 37 -335
103 810 251
549 7 468
155 227 -229
819 518 -463
667 256 602
797 173 -448
311 20 -948
528 278 -849
36 101 -566
343 488 -844
163 34 -395
315 609 -647
168 37 609
313 666 -780
83 152 745
189 636 360
103 632 -139
88 321 -261
483 710 -60
194 349 -334
253 177 234
491 732 65
464 105 963
599 104 -530
506 786 50
768 122 649
153 259 -972
764 504 593
266 45 10
53 6 254
198 463 -671
572 272 -264
556 94 880
304 734 653
685 286 -897
156 762 391
536 424 432
366 9 761
582 33 213
6 316 -861
184 394 322
548 575 860
210 519 21
182 398 -409
679 257 480
388 757 -256
559 236 838
361 175 -802
273 844 490
813 817 -821
391 100 716
579 762 712
180 250 964
133 704 936
283 728 613
398 276 -780
103 114 -236
642 298 274
57 168 -190
367 658 -357
653 139 -63
357 725 -959
778 183 677
693 735 -917
547 26 530
195 472 -213
458 265 344
506 229 -554
106 457 203
522 283 -426
472 50 32
119 321 -189
366 249 69
579 611 497
31 391 -282
682 265 301
34 389 345
732 167 -468
246 228 102
167 290 60
605 485 -733
628 733 -56
808 102 -213
542 470 854
1 601 -291
20 19 -489
228 383 898
331 831 90
23 428 -842
633 530 -519
396 422 142
505 679 -961
750 346 -54
530 288 585
756 290 -587
451 729 -752
214 690 -393
238 48 -643
525 65 876
831 816 -84
459 18 -894
620 548 -411
460 558 -440
264 512 275
328 1 -948
217 638 421
177 378 -905
566 271 -519
6 504 437
810 408 987
421 840 447
17 369 705
524 73 331
148 658 -683
461 792 378
811 739 511
797 131 -266
815 529 -505
30 386 -142
727 590 864
597 834 -774
659 324 -948
536 292 -811
616 224 11
419 715 -734
780 208 -455
369 843 -794
154 162 -70
368 324 167
445 309 -960
476 190 294
254 774 238
195 269 86
187 843 529
84 349 -186
780 259 786
768 529 123
492 123 430
698 726 824
38 173 779
293 135 -548
138 674 -612
318 148 -936
191 812 -109
261 149 326
611 556 -48
601 698 66
675 339 361
166 630 180
514 616 109
109 17 -618
779 319 -105
51 603 729
747 89 576
93 87 569
781 126 709
673 276 578
825 62 -273
642 455 873
770 107 -388
771 669 -540
561 605 259
66 247 261
256 508 -584
354 455 -758
309 185 525
134 816 334
300 673 713
778 846 86
730 604 -797
198 732 -396
807 289 580
18 708 151
86 706 76
272 715 -176
429 751 337
534 169 -298
69 410 783
478 188 503
540 723 336
648 256 -958
182 592 -772
755 241 38
477 458 -540
731 831 2
723 153 11
655 15 689
16 135 53
395 10 363
394 714 395
84 396 576
335 615 485
382 427 244
267 462 -489
846 157 -320
42 812 -81
284 66 -637
654 73 -891
413 105 -800
147 30 226
408 557 586
776 669 -655
801 767 888
769 94 -850
438 82 873
431 123 -57
642 558 -489
730 37 201
819 458 -996
290 153 147
441 315 544
614 17 342
776 348 -8
392 406 85
84 823 761
221 763 -300
134 490 -114
40 568 -675
149 384 -905
570 708 -454
83 420 -207
743 543 19
77 646 93
681 489 -950
718 206 461
245 749 -847
330 81 457
720 169 -723
140 458 1
353 88 -629
4 709 800
381 405 716
493 409 102
177 370 -718
649 668 -993
264 529 328
760 508 -10
450 208 -126
230 108 -133
19 465 -952
538 679 56
817 570 582
348 297 -935
124 320 -760
174 789 -960
17 716 442
817 55 241
715 281 -64
254 524 -80
139 645 -631
135 111 934
582 98 441
387 119 -864
92 233 -82
656 234 -763
640 314 236
255 806 -752
2 308 -407
589 653 438
242 70 -247
483 264 -19
507 66 -26
140 682 -369
28 441 927
177 733 -999
585 543 -122
343 570 -211
642 325 -584
590 27 -207
219 207 -827
493 318 650
697 311 -430
34 394 332
833 190 179
756 183 822
799 177 111
674 841 -4
270 714 -167
331 643 -751
70 348 -173
269 107 -233
513 743 -190
421 755 -144
611 221 961
476 724 -906
203 674 -4
73 331 906
96 43 117
292 562 -530
287 382 -280
67 77 -804
234 20 -769
86 3 43
655 308 -133
666 55 395
280 672 -307
693 31 -873
499 116 122
311 460 847
403 756 681
287 583 603
546 116 -2
648 824 -60
720 482 -509
4 124 79
576 557 -260
829 469 701
46 47 857
711 713 -252
775 78 951
780 615 902
453 71 809
253 711 -65
478 120 -657
631 754 -616
190 209 152
372 429 -431
263 571 354
579 507 -617
501 584 130
402 604 -613
94 218 527
226 276 940
663 778 -497
298 24 77
17 566 -518
72 122 817
641 381 -806
540 623 -156
73 724 -997
761 88 823
343 457 -870
570 284 542
112 158 -845
764 456 353
634 765 -898
544 249 -510
836 163 -65
44 661 -985
216 280 -92
402 479 -26
602 260 -114
72 229 -334
748 611 -690
619 286 792
637 119 827
130 653 669
11 723 187
177 502 -741
704 509 903
626 731 718
110 135 -469
390 10 388
243 209 -243
47 353 -817
140 600 -423
47 489 -70
685 660 -715
583 369 339
320 755 -34
340 524 -946
318 502 675
66 452 294
170 612 -833
817 69 -114
717 317 -50
406 231 -559
373 158 6
598 94 -58
516 741 828
152 285 621
123 843 -482
305 836 890
83 424 -83
258 511 386
286 488 688
811 331 465
713 385 -414
556 235 510
841 169 914
205 670 578
231 433 178
308 783 -550
509 305 606
487 228 450
525 133 -977
579 110 218
645 455 -524
479 143 -583
111 339 354
728 17 -258
121 474 532
131 471 -71
771 24 713
154 493 -372
219 493 -861
474 354 855
430 623 -213
680 87 253
700 262 408
611 272 154
313 552 -478
345 566 -405
372 774 823
